ID_Place,country,city,latitude,longitude
Place_6200,Chile,Ovalle,-30.9995,-72.5866
Place_6201,Chile,Coquimbo,-30.4543,-72.8352
Place_6202,Chile,Illapel,-31.4291,-71.931
Place_6203,Chile,La Ligua,-32.1432,-72.3779
Place_6204,Chile,Illapel,-31.3253,-72.2751
Place_6205,Chile,La Ligua,-32.1804,-71.9096
Place_6206,Chile,Viña del Mar,-32.9149,-71.6064
Place_6207,Chile,La Ligua,-32.1351,-72.2117
Place_6208,Chile,Ovalle,-30.6214,-72.5478
Place_6209,Chile,Illapel,-31.7366,-71.6289
Place_6210,Chile,Ovalle,-30.8922,-72.6365
Place_6211,Chile,Illapel,-31.7304,-71.9666
Place_6212,Chile,Illapel,-31.5672,-72.3918
Place_6213,Chile,Ovalle,-30.8884,-71.8547
Place_6214,Chile,Ovalle,-30.9923,-71.4463
Place_6215,Chile,Monte Patria,-31.0473,-71.2202
Place_6216,Chile,Ovalle,-30.5957,-71.8823
Place_6217,Chile,Ovalle,-31.1214,-71.6454
Place_6218,Chile,Ovalle,-30.9025,-72.194
Place_6219,Chile,Illapel,-31.5587,-72.0654
Place_6220,Chile,Illapel,-31.7868,-71.8279
Place_6221,Chile,Illapel,-31.1427,-71.7918
Place_6222,Chile,Ovalle,-31.027,-71.8871
Place_6223,Chile,Illapel,-31.5933,-72.3695
Place_6224,Chile,Illapel,-31.4735,-71.8051
Place_6225,Chile,Ovalle,-30.9594,-71.9131
Place_6226,Chile,Illapel,-31.8053,-72.0122
Place_6227,Chile,Illapel,-31.2416,-71.7525
Place_6228,Chile,Illapel,-31.2089,-71.7632
Place_6229,Chile,Illapel,-31.2518,-71.7467
Place_6230,Chile,Ovalle,-30.9736,-72.0227
Place_6231,Chile,Illapel,-31.7367,-71.9481
Place_6232,Chile,Illapel,-31.5581,-71.7978
Place_6233,Chile,Ovalle,-30.765,-71.4657
Place_6234,Chile,Illapel,-31.7611,-72.1201
Place_6235,Chile,Ovalle,-30.7462,-71.9807
Place_6236,Chile,Illapel,-31.7653,-72.01
Place_6237,Chile,Coquimbo,-30.4303,-72.4731
Place_6238,Chile,Ovalle,-30.824,-71.6453
Place_6239,Chile,Ovalle,-31.0963,-71.7331
Place_6240,Chile,Ovalle,-30.505,-72.5673
Place_6241,Chile,Illapel,-31.7797,-71.971
Place_6242,Chile,Coquimbo,-31.4457,-71.6611
Place_6243,Chile,Illapel,-31.5605,-71.8867
Place_6244,Chile,Ovalle,-30.8876,-71.6832
Place_6245,Chile,Illapel,-31.1809,-72.3788
Place_6246,Chile,Ovalle,-30.59,-71.9156
Place_6247,Chile,Illapel,-31.606,-72.0338
Place_6248,Chile,Illapel,-31.652,-71.9592
Place_6249,Bolivia,Curahuara de Carangas,-18.5448,-69.1608
Place_6250,Bolivia,Curahuara de Carangas,-18.5464,-69.1896
Place_6251,Chile,Illapel,-31.4814,-71.8546
Place_6252,Chile,La Ligua,-32.312,-71.6871
Place_6253,Chile,Ovalle,-30.6231,-72.0466
Place_6254,Chile,Illapel,-31.6468,-71.619
Place_6255,Chile,Illapel,-31.8697,-72.0705
Place_6256,Chile,Illapel,-31.9102,-72.0617
Place_6257,Chile,Illapel,-31.8011,-72.1309
Place_6258,Chile,Illapel,-31.3875,-71.9551
Place_6259,Chile,Coquimbo,-30.3572,-72.1749
Place_6260,Chile,Illapel,-31.3326,-72.0714
Place_6261,Chile,Illapel,-31.6326,-71.6551
Place_6262,Chile,Coquimbo,-30.6159,-72.0739
Place_6263,Chile,Ovalle,-30.532,-71.3664
Place_6264,Chile,Illapel,-31.4931,-71.8268
Place_6265,Chile,Illapel,-31.4835,-71.6396
Place_6266,Chile,La Ligua,-32.0868,-72.4466
Place_6267,Chile,Ovalle,-31.0799,-72.5516
Place_6268,Chile,Illapel,-31.2586,-71.8954
Place_6269,Chile,Ovalle,-30.966,-72.1317
Place_6270,Chile,Illapel,-31.4167,-71.98
Place_6271,Chile,Ovalle,-30.8919,-71.386
Place_6272,Chile,Illapel,-31.5173,-71.804
Place_6273,Chile,Ovalle,-30.813,-71.6796
Place_6274,Chile,Illapel,-31.4711,-71.7377
Place_6275,Chile,Illapel,-31.2244,-71.926
Place_6276,Chile,Illapel,-31.4244,-71.6876
Place_6277,Chile,Illapel,-31.4138,-72.1839
Place_6278,Chile,Illapel,-31.4218,-71.8552
Place_6279,Chile,Ovalle,-30.8543,-72.4214
Place_6280,Chile,Illapel,-31.6191,-72.0134
Place_6281,Chile,Illapel,-31.5087,-71.8354
Place_6282,Chile,Illapel,-31.8651,-72.0976
Place_6283,Chile,Illapel,-31.4338,-71.4939
Place_6284,Chile,Ovalle,-30.5493,-72.7714
Place_6285,Chile,Coquimbo,-29.7941,-71.9633
Place_6286,Chile,Illapel,-31.5377,-71.803
Place_6287,Chile,Illapel,-31.952,-72.1716
Place_6288,Chile,Illapel,-31.5026,-71.7688
Place_6289,Chile,Illapel,-31.4896,-71.9047
Place_6290,Chile,Illapel,-31.5301,-71.7599
Place_6291,Chile,Ovalle,-30.6218,-72.6147
Place_6292,Chile,Ovalle,-30.5936,-71.8463
Place_6293,Chile,Ovalle,-30.9669,-71.5398
Place_6294,Chile,Ovalle,-30.5146,-72.3451
Place_6295,Chile,Illapel,-31.2026,-71.6679
Place_6296,Chile,Ovalle,-30.6573,-72.5248
Place_6297,Chile,Illapel,-31.4416,-71.3491
Place_6298,Chile,Illapel,-31.5836,-71.6827
Place_6299,Chile,Coquimbo,-30.6903,-72.019
Place_6300,Chile,La Ligua,-31.982,-72.8506
Place_6301,Chile,Illapel,-31.9226,-72.2897
Place_6302,Chile,Monte Patria,-31.0773,-71.2558
Place_6303,Chile,Illapel,-31.9026,-72.1546
Place_6304,Chile,Illapel,-31.8411,-71.8971
Place_6305,Chile,Coquimbo,-31.6451,-72.2477
Place_6306,Chile,Coquimbo,-30.4097,-72.1904
Place_6307,Chile,Illapel,-31.8541,-71.9733
Place_6308,Chile,Illapel,-31.1504,-71.644
Place_6309,Chile,Ovalle,-31.0674,-71.6834
Place_6310,Chile,Illapel,-31.1748,-71.5717
Place_6311,Chile,Illapel,-31.908,-72.0799
Place_6312,Chile,Ovalle,-31.1043,-71.6504
Place_6313,Chile,Illapel,-31.5748,-71.7993
Place_6314,Chile,Ovalle,-31.1103,-72.0104
Place_6315,Chile,Illapel,-31.7363,-72.0265
Place_6316,Chile,Illapel,-31.8657,-72.0353
Place_6317,Chile,Illapel,-31.8327,-72.2212
Place_6318,Chile,Illapel,-31.3291,-72.31
Place_6319,Chile,Ovalle,-30.4625,-72.0944
Place_6320,Chile,Illapel,-31.6698,-71.8533
Place_6321,Chile,Ovalle,-31.0441,-71.7531
Place_6322,Chile,Illapel,-31.3701,-71.8335
Place_6323,Chile,Ovalle,-31.0888,-71.6174
Place_6324,Chile,Illapel,-31.218,-71.4384
Place_6325,Chile,Ovalle,-31.0062,-71.6408
Place_6326,Chile,Illapel,-31.2743,-71.7321
Place_6327,Chile,Ovalle,-30.6289,-72.4541
Place_6328,Chile,Illapel,-31.6674,-72.2394
Place_6329,Chile,Ovalle,-30.9835,-71.3352
Place_6330,Chile,Ovalle,-31.087,-71.7617
Place_6331,Chile,Ovalle,-30.9073,-71.7026
Place_6332,Chile,Illapel,-31.7223,-71.9942
Place_6333,Chile,Illapel,-31.418,-71.8766
Place_6334,Chile,Illapel,-31.8224,-72.1125
Place_6335,Chile,Illapel,-31.2676,-71.8974
Place_6336,Chile,Illapel,-31.7999,-72.1153
Place_6337,Chile,Illapel,-31.7117,-71.8957
Place_6338,Chile,Ovalle,-31.0893,-72.7179
Place_6339,Chile,Ovalle,-31.0528,-71.9242
Place_6340,Chile,Ovalle,-31.0534,-72.0038
Place_6341,Chile,Ovalle,-30.8817,-71.6993
Place_6342,Chile,Illapel,-31.5121,-71.6224
Place_6343,Chile,Illapel,-31.7494,-72.1254
Place_6344,Chile,Illapel,-31.7219,-72.0159
Place_6345,Chile,Illapel,-31.2151,-71.563
Place_6346,Chile,Ovalle,-31.123,-71.7583
Place_6347,Chile,Illapel,-31.2859,-71.1239
Place_6348,Chile,Ovalle,-31.1114,-71.7095
Place_6349,Chile,Illapel,-31.729,-72.1447
Place_6350,Chile,Illapel,-31.4251,-71.8108
Place_6351,Chile,Ovalle,-30.4418,-72.0922
Place_6352,Chile,Ovalle,-31.0485,-71.4853
Place_6353,Chile,Ovalle,-30.4817,-72.1229
Place_6354,Chile,Illapel,-31.7842,-72.0222
Place_6355,Chile,Illapel,-31.3772,-71.8551
Place_6356,Chile,Illapel,-31.7893,-72.2389
Place_6357,Chile,Illapel,-31.3748,-71.8137
Place_6358,Chile,Illapel,-31.4153,-71.8835
Place_6359,Chile,Coquimbo,-29.9883,-71.7953
Place_6360,Chile,Ovalle,-31.0731,-71.6913
Place_6361,Chile,Ovalle,-30.7179,-71.8037
Place_6362,Chile,Illapel,-31.1674,-71.772
Place_6363,Chile,Illapel,-31.5622,-71.4262
Place_6364,Chile,Illapel,-31.6,-71.9189
Place_6365,Chile,Coquimbo,-30.2269,-71.197
Place_6366,Chile,Illapel,-31.5743,-71.6717
Place_6367,Chile,Ovalle,-31.1055,-71.405
Place_6368,Chile,Illapel,-31.7502,-71.7425
Place_6369,Chile,Illapel,-31.5729,-71.6744
Place_6370,Chile,Tarapaca,-20.1671,-70.8942
Place_6371,Chile,Iquique,-19.9554,-70.8754
Place_6372,Chile,Iquique,-19.9713,-70.9427
Place_6373,Chile,Iquique,-19.9771,-70.9917
Place_6374,Chile,Iquique,-20.0186,-70.8369
Place_6375,Chile,Tarapaca,-20.0288,-70.8032
Place_6376,Chile,Iquique,-20.0204,-70.9446
Place_6377,Chile,San Antonio,-33.756,-72.0385
Place_6378,Argentina,San Martín,-33.3096,-68.6414
Place_6379,Chile,Taltal,-25.1752,-70.6709
Place_6380,Chile,Lebu,-38.5626,-75.1754
Place_6381,Argentina,Nueve de Julio,-31.661,-68.3557
Place_6382,Chile,Iquique,-20.0242,-70.9792
Place_6383,Chile,San Pedro de Atacama,-21.8695,-67.4918
Place_6384,Argentina,Villa Basilio Nievas,-31.5726,-68.6606
Place_6385,Argentina,Caucete,-31.3436,-67.6355
Place_6386,Chile,Molina,-35.5073,-69.9583
Place_6387,Peru,Pacocha,-18.2572,-71.5764
Place_6388,Chile,Lebu,-37.9249,-75.3585
Place_6389,Bolivia,Colquechaca,-19.0973,-65.9286
Place_6390,Chile,San Pedro de Atacama,-22.538,-67.2979
Place_6391,Chile,San Antonio,-33.6907,-72.3532
Place_6392,Bolivia,Atocha,-21.372,-66.9327
Place_6393,Argentina,Mendoza,-33.0862,-69.4442
Place_6394,Chile,Quirihue,-35.7069,-73.623
Place_6395,Argentina,San Antonio de los Cobres,-24.1368,-67.0443
Place_6396,Chile,La Serena,-29.7014,-71.4158
Place_6397,Chile,Diego de Almagro,-26.2449,-71.1889
Place_6398,Argentina,Abra Pampa,-22.9862,-66.4785
Place_6399,Chile,Puerto Natales,-52.9413,-75.0413
Place_6400,Chile,La Serena,-29.663,-71.4373
Place_6401,Chile,Iquique,-20.3632,-69.0656
Place_6402,Chile,Iquique,-19.5274,-69.0018
Place_6403,Peru,Las Yaras,-17.9793,-70.9224
Place_6404,Chile,Iquique,-20.4017,-69.1064
Place_6405,Chile,La Serena,-29.7191,-71.2958
Place_6406,Argentina,Antofagasta de la Sierra,-24.9779,-68.2707
Place_6407,Argentina,San Antonio de los Cobres,-24.0744,-67.2559
Place_6408,Chile,Taltal,-25.872,-71.4051
Place_6409,Chile,Copiapó,-27.7547,-71.0793
Place_6410,Chile,San Pedro de Atacama,-22.5509,-67.715
Place_6411,Argentina,San Antonio de los Cobres,-23.8663,-66.507
Place_6412,Bolivia,Atocha,-21.553,-66.6042
Place_6413,Chile,San Pedro de Atacama,-23.7689,-67.7001
Place_6414,Chile,Iquique,-19.3747,-69.3316
Place_6415,Argentina,San Antonio de los Cobres,-24.0851,-67.3054
Place_6416,Chile,Iquique,-20.1945,-70.7334
Place_6417,Chile,Illapel,-31.6968,-71.6227
Place_6418,Peru,Palca,-17.6349,-69.6953
Place_6419,Chile,Coquimbo,-29.4727,-71.2415
Place_6420,Bolivia,Atocha,-21.945,-67.1758
Place_6421,Argentina,Andalgalá,-27.9834,-66.4681
Place_6422,Argentina,San Antonio de los Cobres,-24.1571,-67.1098
Place_6423,Bolivia,Atocha,-21.4417,-66.8969
Place_6424,Chile,Illapel,-31.7636,-72.2219
Place_6425,Argentina,Pocito,-31.9494,-68.8898
Place_6426,Chile,Quellón,-43.0417,-74.6947
Place_6427,Argentina,San José de Jáchal,-30.0726,-68.282
Place_6428,Argentina,San Antonio de los Cobres,-23.7864,-66.6507
Place_6429,Chile,Calama,-21.1466,-68.641
Place_6430,Chile,Lebu,-37.2948,-74.3192
Place_6431,Chile,Rauco,-34.9564,-71.8116
Place_6432,Chile,La Serena,-29.4936,-71.0919
Place_6433,Chile,Vallenar,-27.9498,-71.3795
Place_6434,Argentina,Calingasta,-32.0748,-69.9355
Place_6435,Chile,Iquique,-20.2963,-70.2472
Place_6436,Argentina,San Antonio de los Cobres,-23.9425,-66.8985
Place_6437,Argentina,Abra Pampa,-22.7502,-66.3647
Place_6438,Argentina,San Antonio de los Cobres,-24.2099,-66.7539
Place_6439,Chile,Talcahuano,-35.669,-74.3224
Place_6440,Chile,Constitución,-35.4953,-73.0409
Place_6441,Chile,Constitución,-35.5031,-73.2219
Place_6442,Chile,Coquimbo,-29.5,-71.8098
Place_6443,Chile,Calama,-21.7334,-68.4384
Place_6444,Argentina,San Antonio de los Cobres,-24.1566,-67.0437
Place_6445,Chile,Chicureo Abajo,-33.0941,-70.232
Place_6446,Argentina,San Antonio de los Cobres,-24.0722,-67.5202
Place_6447,Argentina,San Antonio de los Cobres,-24.2242,-67.4655
Place_6448,Argentina,San Antonio de los Cobres,-23.902,-67.0453
Place_6449,Chile,Tomé,-36.0043,-73.4411
Place_6450,Chile,Villa Presidente Frei,-33.3711,-70.22
Place_6451,Peru,Chuquitira,-17.2503,-69.7693
Place_6452,Chile,Copiapó,-27.1773,-69.8589
Place_6453,Chile,Lebu,-37.3374,-73.9623
Place_6454,Chile,Lebu,-37.3768,-74.0988
Place_6455,Argentina,San Antonio de los Cobres,-23.9452,-66.8123
Place_6456,Argentina,San Antonio de los Cobres,-23.9569,-66.6463
Place_6457,Argentina,San Antonio de los Cobres,-24.2999,-67.0755
Place_6458,Argentina,Vinchina,-28.3289,-68.957
Place_6459,Chile,Iquique,-20.0086,-69.4272
Place_6460,Argentina,San Antonio de los Cobres,-24.1212,-66.8808
Place_6461,Chile,Ovalle,-30.3274,-71.4373
Place_6462,Bolivia,Poopó,-18.9085,-67.7633
Place_6463,Argentina,San José de Jáchal,-29.4982,-68.6046
Place_6464,Peru,Palca,-17.493,-69.2635
Place_6465,Chile,Calama,-21.7797,-68.1744
Place_6466,Argentina,Abra Pampa,-22.7354,-66.2885
Place_6467,Chile,Talcahuano,-36.1705,-73.6493
Place_6468,Chile,Diego de Almagro,-25.8869,-69.3122
Place_6469,Chile,Talcahuano,-36.3656,-73.7481
Place_6470,Chile,Talcahuano,-36.4111,-73.6796
Place_6471,Chile,Talcahuano,-36.3601,-73.812
Place_6472,Chile,Taltal,-25.3159,-70.9358
Place_6473,Argentina,San Antonio de los Cobres,-24.2995,-67.1643
Place_6474,Chile,Calama,-21.4859,-68.4843
Place_6475,Chile,Coquimbo,-29.3991,-72.0087
Place_6476,Bolivia,Atocha,-21.449,-66.6547
Place_6477,Chile,Vicuña,-29.7295,-70.1233
Place_6478,Bolivia,Tiquipaya,-17.2478,-66.3109
Place_6479,Argentina,Chilecito,-29.6274,-68.184
Place_6480,Bolivia,Poopó,-18.3652,-67.1249
Place_6481,Chile,Calama,-22.4426,-68.6299
Place_6482,Argentina,El Calafate,-50.6218,-72.2806
Place_6483,Chile,Iquique,-20.5509,-71.0464
Place_6484,Chile,Calama,-22.4,-68.4323
Place_6485,Argentina,San Antonio de los Cobres,-24.456,-66.9698
Place_6486,Chile,Iquique,-20.123,-69.191
Place_6487,Argentina,San Antonio de los Cobres,-23.9093,-66.616
Place_6488,Chile,Iquique,-20.2192,-70.9489
Place_6489,Chile,Iquique,-20.2393,-70.8518
Place_6490,Chile,Iquique,-20.2671,-70.8474
Place_6491,Chile,Iquique,-20.2057,-70.821
Place_6492,Argentina,San Antonio de los Cobres,-24.2912,-67.0869
Place_6493,Chile,Chonchi,-42.9379,-74.2737
Place_6494,Chile,Vallenar,-28.2545,-71.3445
Place_6495,Chile,Iquique,-19.974,-70.951
Place_6496,Peru,Tarata,-17.4194,-69.6501
Place_6497,Chile,Vallenar,-28.7482,-71.5633
Place_6498,Chile,San Antonio,-33.9355,-72.4301
Place_6499,Peru,Pacocha,-18.3288,-71.2585
Place_6500,Chile,Iquique,-19.9421,-70.9093
Place_6501,Argentina,San Antonio de los Cobres,-24.2211,-67.0486
Place_6502,Chile,San Antonio,-33.62,-71.9967
Place_6503,Bolivia,Challapata,-19.3431,-67.3248
Place_6504,Argentina,San Antonio de los Cobres,-24.0107,-67.0793
Place_6505,Chile,Calama,-22.057,-68.5076
Place_6506,Bolivia,Uyuni,-21.0584,-67.636
Place_6507,Argentina,Londres,-27.9129,-66.9694
Place_6508,Chile,Iquique,-20.6662,-68.9549
Place_6509,Chile,Iquique,-19.619,-68.6389
Place_6510,Chile,Iquique,-20.1898,-68.8585
Place_6511,Bolivia,Curahuara de Carangas,-18.4587,-69.2062
Place_6512,Chile,Arauco,-37.1173,-73.9723
Place_6513,Chile,Iquique,-20.1892,-70.8373
Place_6514,Argentina,San Antonio de los Cobres,-23.5452,-66.7153
Place_6515,Argentina,San Martín,-31.3155,-68.4945
Place_6516,Chile,Iquique,-19.8999,-70.0403
Place_6517,Chile,Copiapó,-27.2084,-71.9806
Place_6518,Chile,Salamanca,-32.0233,-70.0222
Place_6519,Chile,Iquique,-19.8177,-71.0825
Place_6520,Argentina,San Antonio de los Cobres,-23.9915,-66.6544
Place_6521,Chile,Iquique,-19.828,-70.982
Place_6522,Chile,Copiapó,-27.0638,-69.345
Place_6523,Chile,Iquique,-19.6588,-70.842
Place_6524,Chile,Iquique,-19.8625,-70.9937
Place_6525,Chile,Iquique,-19.8875,-70.9082
Place_6526,Chile,Calama,-21.6314,-68.5722
Place_6527,Argentina,Vinchina,-28.8752,-67.9926
Place_6528,Argentina,Abra Pampa,-22.6261,-66.2881
Place_6529,Chile,Antofagasta,-22.8317,-71.8273
Place_6530,Argentina,Los Varela,-27.9289,-66.2038
Place_6531,Chile,La Serena,-29.5367,-71.2062
Place_6532,Chile,Vallenar,-28.6662,-71.4742
Place_6533,Chile,Coquimbo,-29.8158,-71.3867
Place_6534,Argentina,San Antonio de los Cobres,-24.2742,-67.0587
Place_6535,Chile,Lebu,-37.2361,-73.9757
Place_6536,Argentina,San Antonio de los Cobres,-24.0071,-66.8417
Place_6537,Argentina,Caucete,-32.1373,-68.0609
Place_6538,Bolivia,Atocha,-21.5394,-67.2142
Place_6539,Chile,Diego de Almagro,-27.0782,-69.1612
Place_6540,Chile,Iquique,-19.4842,-69.3459
Place_6541,Chile,Iquique,-19.9364,-71.1144
Place_6542,Peru,Islay (Matarani),-17.518,-72.7057
Place_6543,Chile,Coquimbo,-30.3367,-71.8687
Place_6544,Argentina,San Antonio de los Cobres,-24.1307,-66.7177
Place_6545,Argentina,El Aguilar,-23.2917,-66.7313
Place_6546,Bolivia,Colchani,-19.9619,-66.8633
Place_6547,Chile,San Pedro de Atacama,-23.5898,-67.8362
Place_6548,Chile,San Pedro de Atacama,-22.5981,-67.6017
Place_6549,Chile,Taltal,-25.0082,-68.8138
Place_6550,Argentina,San Antonio de los Cobres,-23.9966,-66.7134
Place_6551,Peru,Palca,-17.6385,-69.4738
Place_6552,Bolivia,Colomi,-17.2812,-65.8402
Place_6553,Chile,La Ensenada,-41.2908,-72.7259
Place_6554,Chile,Diego de Almagro,-26.1188,-69.3253
Place_6555,Bolivia,Atocha,-21.6087,-66.7373
Place_6556,Chile,Coquimbo,-28.9959,-72.7556
Place_6557,Argentina,San Antonio de los Cobres,-24.1546,-66.8331
Place_6558,Chile,Iquique,-20.0525,-70.8598
Place_6559,Chile,Calama,-21.0794,-68.6264
Place_6560,Chile,Los Lagos,-40.0997,-73.6763
Place_6561,Argentina,Tinogasta,-28.3003,-67.3667
Place_6562,Argentina,San Antonio de los Cobres,-24.2431,-67.1025
Place_6563,Chile,Calama,-21.7619,-68.3383
Place_6564,Chile,Tomé,-36.0117,-73.4359
Place_6565,Bolivia,Colchani,-20.7785,-67.7266
Place_6566,Argentina,San Antonio de los Cobres,-24.0009,-66.8469
Place_6567,Chile,Coquimbo,-29.3442,-71.718
Place_6568,Chile,Calama,-22.1896,-68.6182
Place_6569,Argentina,San José de Jáchal,-30.3524,-69.2255
Place_6570,Argentina,Abra Pampa,-22.7253,-66.1446
Place_6571,Chile,Lebu,-37.7239,-74.1622
Place_6572,Chile,Arica,-18.6842,-70.7309
Place_6573,Chile,Calama,-22.2167,-68.6175
Place_6574,Bolivia,Uyuni,-21.1582,-67.6526
Place_6575,Argentina,San José de Jáchal,-29.4782,-69.4231
Place_6576,Chile,Talcahuano,-36.208,-73.7181
Place_6577,Chile,Talcahuano,-36.1843,-73.5893
Place_6578,Chile,Talcahuano,-36.316,-73.5929
Place_6579,Chile,Talcahuano,-36.2704,-73.6374
Place_6580,Chile,Talcahuano,-36.2258,-73.6223
Place_6581,Chile,Tomé,-36.1532,-73.5032
Place_6582,Argentina,Villa General Roca,-32.5015,-67.5533
Place_6583,Chile,La Ligua,-32.25,-71.9165
Place_6584,Bolivia,Curahuara de Carangas,-18.3534,-69.1663
Place_6585,Peru,Pacocha,-17.9732,-72.1415
Place_6586,Chile,Copiapó,-27.5491,-71.5076
Place_6587,Chile,Arauco,-36.868,-74.0469
Place_6588,Chile,Talcahuano,-36.2727,-73.6119
Place_6589,Chile,Tomé,-36.1138,-73.5791
Place_6590,Chile,Talcahuano,-36.2613,-73.816
Place_6591,Peru,Pacocha,-18.4433,-71.6975
Place_6592,Chile,Talcahuano,-36.0228,-73.8197
Place_6593,Chile,Tomé,-36.094,-73.5667
Place_6594,Chile,Tomé,-36.0854,-73.3573
Place_6595,Chile,Talcahuano,-36.0786,-73.72
Place_6596,Chile,Tomé,-36.0506,-73.6265
Place_6597,Chile,Talcahuano,-36.1702,-73.6739
Place_6598,Chile,Tomé,-36.0507,-73.6406
Place_6599,Chile,Tomé,-36.0512,-73.3799
Place_6600,Chile,Tomé,-36.1167,-73.5219
Place_6601,Peru,Estique,-17.507,-69.7988
Place_6602,Bolivia,Atocha,-21.4415,-66.6261
Place_6603,Chile,Arica,-18.5871,-71.2677
Place_6604,Chile,Coquimbo,-29.5424,-71.6619
Place_6605,Argentina,San Antonio de los Cobres,-24.3026,-67.0778
Place_6606,Chile,Ovalle,-30.5364,-72.2625
Place_6607,Argentina,San Antonio de los Cobres,-24.1827,-66.9606
Place_6608,Chile,Puerto Cisnes,-44.5532,-73.0345
Place_6609,Argentina,Abra Pampa,-22.9684,-66.9276
Place_6610,Chile,Libertador O'Higgins,-34.2991,-73.7429
Place_6611,Chile,Iquique,-20.6328,-70.4601
Place_6612,Chile,Arica,-18.5492,-70.631
Place_6613,Argentina,San Antonio de los Cobres,-24.2791,-67.2114
Place_6614,Chile,Constitución,-34.3472,-73.4747
Place_6615,Chile,Iquique,-19.7273,-69.5511
Place_6616,Argentina,Caucete,-31.4628,-67.8036
Place_6617,Argentina,Londres,-27.8681,-66.861
Place_6618,Chile,Lebu,-37.209,-74.1098
Place_6619,Chile,Vallenar,-27.8657,-71.065
Place_6620,Chile,Copiapó,-27.2224,-71.413
Place_6621,Chile,Copiapó,-27.2408,-71.4301
Place_6622,Chile,Copiapó,-27.2668,-71.5486
Place_6623,Argentina,Pocito,-31.7324,-68.5743
Place_6624,Chile,Copiapó,-27.2673,-71.4096
Place_6625,Chile,Coquimbo,-30.2846,-71.6559
Place_6626,Argentina,Calingasta,-31.1824,-69.0658
Place_6627,Bolivia,Challapata,-19.0878,-67.2076
Place_6628,Chile,Molina,-35.4776,-70.0491
Place_6629,Argentina,Abra Pampa,-22.7448,-66.6628
Place_6630,Chile,Vallenar,-27.8052,-71.448
Place_6631,Argentina,San Antonio de los Cobres,-24.0974,-66.9246
Place_6632,Argentina,San Antonio de los Cobres,-24.2067,-67.0506
Place_6633,Chile,Iquique,-20.0772,-70.9537
Place_6634,Bolivia,Challapata,-19.0884,-67.3373
Place_6635,Chile,Curicó,-35.1067,-70.9399
Place_6636,Argentina,Abra Pampa,-22.7625,-66.0579
Place_6637,Chile,Cochrane,-47.9781,-74.8571
Place_6638,Chile,Ovalle,-30.9685,-71.4018
Place_6639,Chile,Iquique,-20.0829,-69.1979
Place_6640,Argentina,San Antonio de los Cobres,-23.9685,-66.8851
Place_6641,Argentina,El Aguilar,-23.1347,-66.6428
Place_6642,Chile,Tocopilla,-22.1831,-70.2882
Place_6643,Argentina,El Aguilar,-23.1536,-66.7228
Place_6644,Argentina,El Aguilar,-23.1125,-66.688
Place_6645,Chile,Coquimbo,-30.1665,-71.6112
Place_6646,Argentina,San Antonio de los Cobres,-23.5605,-66.7204
Place_6647,Chile,Vallenar,-27.7099,-71.6725
Place_6648,Chile,Calama,-21.7752,-68.2692
Place_6649,Chile,Iquique,-19.7864,-70.991
Place_6650,Chile,Iquique,-19.7182,-69.3331
Place_6651,Chile,Calama,-21.4777,-68.5688
Place_6652,Argentina,Puerta de Corral Quemado,-27.3336,-67.1378
Place_6653,Argentina,San Antonio de los Cobres,-24.1747,-66.8746
Place_6654,Chile,La Serena,-29.3433,-71.0696
Place_6655,Chile,Vicuña,-29.3814,-70.6018
Place_6656,Argentina,Tinogasta,-27.9392,-67.9103
Place_6657,Chile,Tocopilla,-22.3106,-70.9283
Place_6658,Argentina,Villa General Roca,-32.7183,-67.1231
Place_6659,Argentina,Chilecito,-29.4227,-68.1586
Place_6660,Chile,Salamanca,-31.5106,-70.2617
Place_6661,Chile,Lebu,-37.9112,-75.3309
Place_6662,Chile,Calama,-21.3422,-68.6636
Place_6663,Bolivia,Uyuni,-21.1467,-67.2025
Place_6664,Chile,Ovalle,-31.0733,-71.7793
Place_6665,Argentina,San Antonio de los Cobres,-24.3397,-66.7392
Place_6666,Peru,Palca,-17.9864,-69.4097
Place_6667,Chile,Antofagasta,-22.9701,-70.3316
Place_6668,Argentina,San Antonio de los Cobres,-24.2788,-67.0111
Place_6669,Chile,Antofagasta,-23.3538,-70.8833
Place_6670,Chile,Calama,-22.3911,-68.7871
Place_6671,Argentina,San Antonio de los Cobres,-23.7849,-66.5893
Place_6672,Bolivia,Colchani,-19.9767,-68.0595
Place_6673,Argentina,San Antonio de los Cobres,-24.0737,-66.9203
Place_6674,Argentina,Unión,-34.8104,-66.316
Place_6675,Argentina,Andalgalá,-27.8775,-66.6352
Place_6676,Argentina,San Antonio de los Cobres,-24.1142,-66.9041
Place_6677,Bolivia,Uyuni,-21.2966,-67.9662
Place_6678,Chile,Calama,-21.6328,-68.5339
Place_6679,Chile,Punta Arenas,-53.1714,-73.2591
Place_6680,Chile,San Antonio,-34.1215,-72.2952
Place_6681,Chile,San Antonio,-34.1325,-72.3193
Place_6682,Chile,Iquique,-20.4065,-68.9524
Place_6683,Chile,Valparaíso,-32.7784,-71.7697
Place_6684,Chile,Ovalle,-30.7366,-71.9782
Place_6685,Bolivia,Atocha,-21.4961,-66.8128
Place_6686,Chile,Iquique,-19.9448,-70.9885
Place_6687,Bolivia,Colchani,-20.8231,-67.9407
Place_6688,Bolivia,Curahuara de Carangas,-19.1412,-69.0094
