ID_Date,ID_Place,ID_Mag,mag,depth,dmin
Date_6441,Place_6441,mww,5.2,10.0,129.659
Date_6442,Place_6442,mww,5.0,7.66,120.541
Date_6443,Place_6443,mb,4.3,125.6,83.289
Date_6444,Place_6444,mb,4.2,178.19,256.094
Date_6445,Place_6445,mb,4.8,98.52,47.149
Date_6446,Place_6446,mb,4.1,134.26,215.172
Date_6447,Place_6447,mb,4.5,221.42,231.518
Date_6448,Place_6448,mb,4.2,223.09,238.19
Date_6449,Place_6449,mb,4.4,19.31,175.918
Date_6450,Place_6450,mwr,4.7,94.8,30.135
Date_6451,Place_6451,mb,4.4,171.61,137.888
Date_6452,Place_6452,mb,4.1,105.69,59.158
Date_6453,Place_6453,mb,4.4,10.0,316.364
Date_6454,Place_6454,mb,4.5,11.25,327.039
Date_6455,Place_6455,mb,4.0,205.99,260.319
Date_6456,Place_6456,mb,4.0,203.05,275.22
Date_6457,Place_6457,mb,4.0,165.78,264.545
Date_6458,Place_6458,mwr,4.0,81.97,149.675
Date_6459,Place_6459,mb,4.0,117.86,32.137
Date_6460,Place_6460,mb,4.1,197.22,266.213
Date_6461,Place_6461,mb,4.5,55.53,63.718
Date_6462,Place_6462,mb,4.2,204.16,194.266
Date_6463,Place_6463,mwr,4.6,89.73,210.613
Date_6464,Place_6464,mb,4.1,158.36,96.633
Date_6465,Place_6465,mwr,5.1,122.04,110.31
Date_6466,Place_6466,mb,4.0,258.62,269.66
Date_6467,Place_6467,mb,4.2,9.37,202.05
Date_6468,Place_6468,mwr,3.8,6.0,84.846
Date_6469,Place_6469,mww,5.5,4.58,222.845
Date_6470,Place_6470,mb,4.5,11.66,221.844
Date_6471,Place_6471,mww,6.4,11.0,226.737
Date_6472,Place_6472,mb,4.4,37.7,93.297
Date_6473,Place_6473,mb,4.3,189.79,258.206
Date_6474,Place_6474,mb,4.5,131.07,85.513
Date_6475,Place_6475,ml,4.2,10.0,134.218
Date_6476,Place_6476,mb,4.6,209.07,265.99
Date_6477,Place_6477,mb,4.6,10.0,81.621
Date_6478,Place_6478,ml,3.1,129.53,220.954
Date_6479,Place_6479,md,4.1,42.36,217.952
Date_6480,Place_6480,mb,4.0,270.42,251.646
Date_6481,Place_6481,mb,4.1,126.67,34.472
Date_6482,Place_6482,mb,4.2,16.97,72.28
Date_6483,Place_6483,mwr,4.1,8.29,90.183
Date_6484,Place_6484,mww,6.0,124.0,54.488
Date_6485,Place_6485,mb,4.7,155.5,276.11
Date_6486,Place_6486,mb,4.4,99.38,4.337
Date_6487,Place_6487,mb,4.6,193.97,275.109
Date_6488,Place_6488,mwr,4.0,13.17,85.513
Date_6489,Place_6489,mwr,4.3,12.79,75.282
Date_6490,Place_6490,mb,4.5,10.0,74.726
Date_6491,Place_6491,mwr,4.7,13.43,72.391
Date_6492,Place_6492,mb,4.4,177.67,263.099
Date_6493,Place_6493,mb,4.0,23.58,53.376
Date_6494,Place_6494,mb,4.5,28.37,27.022
Date_6495,Place_6495,mwr,4.1,15.35,91.74
Date_6496,Place_6496,mb,4.7,150.44,102.304
Date_6497,Place_6497,mwr,4.6,25.75,76.95
Date_6498,Place_6498,mwr,4.9,10.93,81.51
Date_6499,Place_6499,mww,4.7,31.67,96.855
Date_6500,Place_6500,mww,5.0,20.0,88.96
Date_6501,Place_6501,mb,4.6,162.22,260.542
Date_6502,Place_6502,mwr,3.9,24.91,35.695
Date_6503,Place_6503,mb,4.0,223.9,210.835
Date_6504,Place_6504,mb,4.2,207.27,242.861
Date_6505,Place_6505,mww,5.6,124.0,74.17
Date_6506,Place_6506,mb,4.0,195.16,185.259
Date_6507,Place_6507,mb,4.1,161.98,244.64
Date_6508,Place_6508,mb,4.3,116.73,61.605
Date_6509,Place_6509,mww,4.8,129.43,78.952
Date_6510,Place_6510,mb,4.6,134.64,31.247
Date_6511,Place_6511,mb,5.1,115.18,34.583
Date_6512,Place_6512,ml,4.2,26.92,297.46
Date_6513,Place_6513,mww,5.3,17.15,74.282
Date_6514,Place_6514,mb,4.1,199.51,247.42
Date_6515,Place_6515,md,4.2,10.0,31.247
Date_6516,Place_6516,mb,4.4,66.22,34.583
Date_6517,Place_6517,mww,4.7,7.46,142.002
Date_6518,Place_6518,mb,4.7,107.68,95.966
Date_6519,Place_6519,mb,4.2,10.15,103.416
Date_6520,Place_6520,mb,4.1,209.94,276.554
Date_6521,Place_6521,mwr,4.2,14.78,93.519
Date_6522,Place_6522,mb,4.6,109.24,33.026
Date_6523,Place_6523,mb,4.1,36.67,75.616
Date_6524,Place_6524,mb,4.3,20.76,95.743
Date_6525,Place_6525,mwr,4.3,15.41,88.293
Date_6526,Place_6526,mb,4.0,105.54,113.98
Date_6527,Place_6527,mwr,4.4,17.36,252.09
Date_6528,Place_6528,mb,4.4,249.23,269.438
Date_6529,Place_6529,mb,4.6,20.13,150.565
Date_6530,Place_6530,mb,4.5,158.73,313.584
Date_6531,Place_6531,mwr,4.2,47.59,76.172
Date_6532,Place_6532,mww,5.1,18.35,64.385
Date_6533,Place_6533,mb,4.4,59.36,69.055
Date_6534,Place_6534,mb,4.2,169.2,263.766
Date_6535,Place_6535,mb,4.1,21.22,248.977
Date_6536,Place_6536,mb,4.2,197.94,261.765
Date_6537,Place_6537,mwr,4.7,20.07,88.182
Date_6538,Place_6538,mb,4.2,185.85,211.502
Date_6539,Place_6539,mb,4.6,114.56,27.022
Date_6540,Place_6540,mb,4.5,116.78,44.591
Date_6541,Place_6541,mb,4.8,10.36,109.198
Date_6542,Place_6542,mb,4.6,40.94,350.391
Date_6543,Place_6543,mb,4.2,33.48,104.417
Date_6544,Place_6544,mb,4.4,195.96,280.113
Date_6545,Place_6545,mb,4.6,203.42,235.633
Date_6546,Place_6546,mb,4.1,246.85,240.192
Date_6547,Place_6547,mb,4.8,125.33,154.234
Date_6548,Place_6548,mb,4.5,148.94,134.552
Date_6549,Place_6549,mb,4.5,89.19,80.064
Date_6550,Place_6550,mb,4.1,187.89,271.884
Date_6551,Place_6551,mb,4.7,167.99,77.062
Date_6552,Place_6552,mb,4.4,22.27,267.547
Date_6553,Place_6553,mb,4.6,10.0,31.914
Date_6554,Place_6554,mb,4.3,101.46,81.621
Date_6555,Place_6555,mb,4.5,219.01,250.089
Date_6556,Place_6556,mwr,4.3,35.0,186.26
Date_6557,Place_6557,mb,4.9,175.0,272.329
Date_6558,Place_6558,mb,4.3,27.65,79.842
Date_6559,Place_6559,mww,5.2,122.0,89.516
Date_6560,Place_6560,mwr,4.5,40.0,140.112
Date_6561,Place_6561,mb,4.6,118.91,237.968
Date_6562,Place_6562,mb,4.2,161.24,258.206
Date_6563,Place_6563,mb,4.1,119.62,93.408
Date_6564,Place_6564,mwr,4.5,15.61,99.302
Date_6565,Place_6565,mb,4.6,159.21,164.576
Date_6566,Place_6566,mb,4.1,201.65,260.986
Date_6567,Place_6567,mww,5.4,31.56,105.529
Date_6568,Place_6568,mb,4.0,111.29,55.6
Date_6569,Place_6569,mwr,4.4,29.67,142.002
Date_6570,Place_6570,mb,4.7,240.29,284.338
Date_6571,Place_6571,mb,4.0,13.16,140.334
Date_6572,Place_6572,ml,4.0,40.34,53.71
Date_6573,Place_6573,mww,5.6,112.0,53.154
Date_6574,Place_6574,mb,4.6,184.87,179.032
Date_6575,Place_6575,mwr,4.7,112.87,134.441
Date_6576,Place_6576,mb,4.4,28.83,93.853
Date_6577,Place_6577,mb,4.4,22.67,88.849
Date_6578,Place_6578,mb,4.2,25.4,77.506
Date_6579,Place_6579,mb,4.3,22.63,83.956
Date_6580,Place_6580,mb,4.3,21.06,86.847
Date_6581,Place_6581,mb,4.5,18.63,87.737
Date_6582,Place_6582,mb,4.1,48.39,150.454
Date_6583,Place_6583,mwr,3.9,21.43,133.551
Date_6584,Place_6584,mww,6.4,130.0,36.029
Date_6585,Place_6585,mb,4.4,30.25,195.267
Date_6586,Place_6586,mb,4.6,16.78,84.178
Date_6587,Place_6587,mb,4.2,11.03,91.073
Date_6588,Place_6588,mb,4.7,40.43,82.288
Date_6589,Place_6589,mb,4.1,25.69,94.965
Date_6590,Place_6590,mb,4.0,15.9,95.743
Date_6591,Place_6591,mb,4.6,28.05,143.337
Date_6592,Place_6592,mww,5.2,3.86,115.537
Date_6593,Place_6593,mww,5.0,4.0,96.299
Date_6594,Place_6594,mb,4.5,26.14,89.182
Date_6595,Place_6595,mb,4.7,17.51,105.195
Date_6596,Place_6596,mb,4.2,6.03,103.194
Date_6597,Place_6597,mb,4.5,24.52,94.631
Date_6598,Place_6598,mww,5.4,10.0,103.75
Date_6599,Place_6599,mb,4.5,14.27,93.408
Date_6600,Place_6600,mww,6.2,13.0,92.074
Date_6601,Place_6601,mb,4.4,158.14,96.633
Date_6602,Place_6602,mb,4.3,218.16,268.993
Date_6603,Place_6603,mb,4.1,48.82,100.525
Date_6604,Place_6604,mb,4.2,40.72,108.642
Date_6605,Place_6605,mb,4.2,163.52,264.545
Date_6606,Place_6606,mb,4.5,9.84,141.446
Date_6607,Place_6607,mb,4.2,186.62,264.322
Date_6608,Place_6608,mb,5.0,10.76,167.801
Date_6609,Place_6609,mb,4.1,221.04,207.277
Date_6610,Place_6610,mb,4.3,19.87,267.436
Date_6611,Place_6611,mb,4.0,24.97,30.024
Date_6612,Place_6612,mb,4.0,56.06,36.251
Date_6613,Place_6613,mb,4.7,184.04,253.202
Date_6614,Place_6614,mww,4.8,15.43,247.754
Date_6615,Place_6615,mb,4.7,98.08,61.605
Date_6616,Place_6616,mb,4.0,98.01,84.067
Date_6617,Place_6617,mb,4.1,163.45,251.868
Date_6618,Place_6618,mwr,4.2,12.79,104.639
Date_6619,Place_6619,mww,5.2,33.68,37.474
Date_6620,Place_6620,mb,4.0,10.0,111.978
Date_6621,Place_6621,mb,4.1,10.0,112.312
Date_6622,Place_6622,mww,4.9,11.05,112.09
Date_6623,Place_6623,mb,4.2,84.62,218.508
Date_6624,Place_6624,mb,4.4,10.0,107.197
Date_6625,Place_6625,ml,4.0,40.74,83.289
Date_6626,Place_6626,mb,4.6,122.35,54.154
Date_6627,Place_6627,mb,4.2,229.83,234.854
Date_6628,Place_6628,mb,4.3,162.36,101.081
Date_6629,Place_6629,mww,5.3,188.95,231.296
Date_6630,Place_6630,mb,4.4,48.59,57.49
Date_6631,Place_6631,mb,4.4,192.1,261.098
Date_6632,Place_6632,mww,4.8,167.3,259.318
Date_6633,Place_6633,mww,4.6,13.15,97.078
Date_6634,Place_6634,mb,4.2,236.39,223.067
Date_6635,Place_6635,mww,4.7,98.33,37.697
Date_6636,Place_6636,mb,4.2,236.58,293.457
Date_6637,Place_6637,mb,4.9,14.46,409.216
Date_6638,Place_6638,mb,4.6,65.23,46.259
Date_6639,Place_6639,mb,4.0,98.75,7.895
Date_6640,Place_6640,mb,4.5,203.99,255.76
Date_6641,Place_6641,mb,4.1,200.99,239.636
Date_6642,Place_6642,mb,4.4,74.56,21.906
Date_6643,Place_6643,mb,4.2,231.09,232.186
Date_6644,Place_6644,mww,6.7,223.0,234.632
Date_6645,Place_6645,mb,4.7,56.43,78.174
Date_6646,Place_6646,mww,5.5,202.49,247.642
Date_6647,Place_6647,mwr,4.2,27.62,78.73
Date_6648,Place_6648,mb,4.2,116.75,100.525
Date_6649,Place_6649,mb,4.2,16.03,93.297
Date_6650,Place_6650,mb,4.1,102.34,50.374
Date_6651,Place_6651,mwr,4.2,98.33,78.062
Date_6652,Place_6652,mb,4.2,137.6,205.053
Date_6653,Place_6653,mb,4.4,172.0,270.438
Date_6654,Place_6654,ml,4.3,95.04,51.374
Date_6655,Place_6655,ml,4.1,93.98,42.145
Date_6656,Place_6656,mb,4.5,161.25,171.693
Date_6657,Place_6657,mwr,5.0,26.0,80.175
Date_6658,Place_6658,mww,6.3,172.0,196.379
Date_6659,Place_6659,mb,4.5,105.96,197.046
Date_6660,Place_6660,mb,4.6,110.79,78.062
Date_6661,Place_6661,mb,4.8,10.0,235.966
Date_6662,Place_6662,mb,4.2,107.03,78.062
Date_6663,Place_6663,mb,4.1,187.62,223.067
Date_6664,Place_6664,mb,4.3,10.91,75.616
Date_6665,Place_6665,mb,4.1,135.38,292.678
Date_6666,Place_6666,mww,4.8,109.73,39.921
Date_6667,Place_6667,mb,4.4,52.2,64.274
Date_6668,Place_6668,mb,4.2,163.68,267.658
Date_6669,Place_6669,mww,5.2,20.56,37.919
Date_6670,Place_6670,mb,4.3,140.56,27.578
Date_6671,Place_6671,mb,3.8,234.73,270.661
Date_6672,Place_6672,mb,4.6,197.88,115.759
Date_6673,Place_6673,mb,4.6,168.82,259.874
Date_6674,Place_6674,mb,3.9,11.57,408.549
Date_6675,Place_6675,mb,4.7,149.74,272.329
Date_6676,Place_6676,mb,4.2,204.14,263.878
Date_6677,Place_6677,mb,4.0,175.27,143.114
Date_6678,Place_6678,mww,5.5,108.78,75.394
Date_6679,Place_6679,mb,4.4,14.35,220.843
Date_6680,Place_6680,mwr,4.6,19.72,143.67
Date_6681,Place_6681,mwr,4.6,20.2,146.228
Date_6682,Place_6682,mwr,4.8,106.97,36.029
Date_6683,Place_6683,mwr,4.0,27.67,73.837
Date_6684,Place_6684,mb,4.3,34.63,106.752
Date_6685,Place_6685,mb,4.3,236.26,249.199
Date_6686,Place_6686,mwr,4.2,14.2,98.412
Date_6687,Place_6687,mb,4.2,183.72,147.229
Date_6688,Place_6688,mb,4.7,113.09,61.382
Date_6689,Place_6689,mb,4.0,159.41,73.837
Date_6690,Place_6690,mb,4.6,35.0,154.346
Date_6691,Place_6691,mww,4.8,112.11,41.366
Date_6692,Place_6692,mb,4.4,22.49,75.282
Date_6693,Place_6693,mb,4.3,200.44,242.861
Date_6694,Place_6694,mb,4.5,180.89,267.547
Date_6695,Place_6695,mb,4.1,188.3,202.495
Date_6696,Place_6696,mb,4.3,117.85,38.142
Date_6697,Place_6697,mb,4.7,14.22,225.958
Date_6698,Place_6698,mb,4.2,223.55,221.51
Date_6699,Place_6699,mb,4.2,201.53,171.359
Date_6700,Place_6700,mb,4.2,257.26,281.447
Date_6701,Place_6701,mb,3.8,110.01,57.824
Date_6702,Place_6702,mb,4.6,163.07,257.094
Date_6703,Place_6703,mww,4.7,104.16,41.366
Date_6704,Place_6704,mb,4.2,244.19,251.534
Date_6705,Place_6705,mb,4.6,13.36,40.254
Date_6706,Place_6706,mww,5.1,20.0,91.518
Date_6707,Place_6707,mb,4.4,191.06,200.271
Date_6708,Place_6708,mb,4.0,198.97,256.316
Date_6709,Place_6709,mb,4.5,226.06,256.872
Date_6710,Place_6710,mb,4.4,139.37,119.429
Date_6711,Place_6711,mb,4.5,177.62,260.43
Date_6712,Place_6712,mb,4.0,166.86,63.273
Date_6713,Place_6713,mww,5.2,55.79,32.582
Date_6714,Place_6714,mb,4.3,105.4,72.836
Date_6715,Place_6715,mww,4.9,11.86,98.412
Date_6716,Place_6716,mb,4.0,35.43,95.41
Date_6717,Place_6717,mb,4.3,100.87,49.595
Date_6718,Place_6718,mwr,4.4,14.42,95.632
Date_6719,Place_6719,mww,5.3,6.07,108.42
Date_6720,Place_6720,mb,4.5,51.83,92.296
Date_6721,Place_6721,mb,4.1,131.25,59.158
Date_6722,Place_6722,mb,4.6,67.73,74.282
Date_6723,Place_6723,mb,4.3,194.83,264.1
Date_6724,Place_6724,mwr,4.3,25.68,87.181
Date_6725,Place_6725,mww,4.9,115.79,60.048
Date_6726,Place_6726,mb,3.8,51.65,322.814
Date_6727,Place_6727,mwr,4.4,10.0,140.334
Date_6728,Place_6728,mww,5.0,14.65,113.09
Date_6729,Place_6729,mb,4.2,277.83,272.44
Date_6730,Place_6730,mb,4.4,35.0,160.573
Date_6731,Place_6731,mb,4.6,103.34,21.906
Date_6732,Place_6732,mb,4.5,108.97,145.45
Date_6733,Place_6733,mb,4.4,30.62,440.797
Date_6734,Place_6734,mb,4.3,34.63,463.037
Date_6735,Place_6735,mb,4.7,10.0,743.261
Date_6736,Place_6736,mb,4.8,27.9,73.281
Date_6737,Place_6737,mb,4.4,26.67,71.724
Date_6738,Place_6738,mb,4.8,98.09,129.77
Date_6739,Place_6739,mb,4.4,146.09,65.608
Date_6740,Place_6740,mb,4.2,6.73,106.974
Date_6741,Place_6741,mww,4.9,14.56,97.078
Date_6742,Place_6742,mb,4.3,198.03,276.888
Date_6743,Place_6743,mb,4.0,76.07,37.03
Date_6744,Place_6744,mb,4.0,122.17,73.614
Date_6745,Place_6745,mb,4.3,169.55,266.102
Date_6746,Place_6746,mb,4.4,17.97,151.454
Date_6747,Place_6747,mb,4.0,171.32,156.792
Date_6748,Place_6748,mwr,4.7,18.26,116.093
Date_6749,Place_6749,mwr,4.2,18.64,64.941
Date_6750,Place_6750,mwr,4.3,17.8,118.984
Date_6751,Place_6751,mwr,5.0,17.32,117.761
Date_6752,Place_6752,mwr,4.5,96.63,11.898
Date_6753,Place_6753,mb,4.8,118.58,84.734
Date_6754,Place_6754,mb,4.0,217.53,264.99
Date_6755,Place_6755,mb,3.8,42.18,75.727
Date_6756,Place_6756,mb,4.3,15.72,186.816
Date_6757,Place_6757,mwr,4.3,52.68,112.423
Date_6758,Place_6758,ml,4.0,34.95,105.529
Date_6759,Place_6759,mb,4.6,59.22,31.803
Date_6760,Place_6760,mb,4.4,76.57,49.262
Date_6761,Place_6761,mb,5.0,120.13,91.629
Date_6762,Place_6762,mwr,4.2,15.31,107.419
Date_6763,Place_6763,mww,4.9,15.59,96.41
Date_6764,Place_6764,mww,5.3,11.86,101.414
Date_6765,Place_6765,mwr,4.3,10.0,79.842
Date_6766,Place_6766,mb,4.6,180.71,245.418
Date_6767,Place_6767,mb,4.2,9.49,107.975
Date_6768,Place_6768,mb,4.4,164.01,157.126
Date_6769,Place_6769,mb,4.0,167.52,265.434
Date_6770,Place_6770,mb,4.6,119.19,80.175
Date_6771,Place_6771,mww,5.2,20.0,135.775
Date_6772,Place_6772,mwr,4.2,14.57,100.747
Date_6773,Place_6773,mww,6.2,224.0,267.658
Date_6774,Place_6774,mww,5.0,10.0,160.017
Date_6775,Place_6775,mb,4.4,202.11,254.982
Date_6776,Place_6776,mb,4.4,107.57,294.013
Date_6777,Place_6777,mwr,4.4,11.79,133.218
Date_6778,Place_6778,mb,4.5,110.61,10.898
Date_6779,Place_6779,mb,4.2,88.45,149.342
Date_6780,Place_6780,mwr,4.6,21.0,119.985
Date_6781,Place_6781,mb,4.5,13.11,81.732
Date_6782,Place_6782,mb,4.3,203.47,227.849
Date_6783,Place_6783,mwr,4.3,95.37,29.913
Date_6784,Place_6784,mb,4.4,200.89,242.082
Date_6785,Place_6785,mb,4.3,162.41,263.544
Date_6786,Place_6786,mb,4.4,175.48,180.7
Date_6787,Place_6787,mb,4.2,10.0,51.374
Date_6788,Place_6788,mb,4.6,102.66,31.247
Date_6789,Place_6789,mb,4.3,24.46,90.739
Date_6790,Place_6790,mb,4.6,113.75,221.177
Date_6791,Place_6791,mb,4.3,14.27,98.968
Date_6792,Place_6792,mb,4.2,157.25,351.948
Date_6793,Place_6793,mb,4.4,52.06,192.932
Date_6794,Place_6794,mb,4.2,232.93,214.95
Date_6795,Place_6795,mb,4.1,108.32,42.034
Date_6796,Place_6796,mb,4.6,191.85,230.629
Date_6797,Place_6797,mb,4.5,190.29,269.994
Date_6798,Place_6798,mb,4.2,106.13,45.147
Date_6799,Place_6799,mb,4.2,41.91,234.187
Date_6800,Place_6800,mb,4.9,56.46,77.618
Date_6801,Place_6801,mww,4.9,35.0,18.57
Date_6802,Place_6802,mb,4.4,206.86,269.549
Date_6803,Place_6803,mb,4.1,195.5,259.763
Date_6804,Place_6804,mb,4.5,154.83,253.981
Date_6805,Place_6805,mb,4.2,99.8,172.138
Date_6806,Place_6806,mb,4.4,149.06,103.638
Date_6807,Place_6807,ml,3.6,112.68,38.809
Date_6808,Place_6808,mb,4.4,99.97,14.567
Date_6809,Place_6809,mb,4.2,165.06,38.03
Date_6810,Place_6810,mb,4.5,178.67,234.298
Date_6811,Place_6811,mb,4.2,10.0,76.506
Date_6812,Place_6812,mb,3.9,41.23,341.94
Date_6813,Place_6813,mb,4.6,169.24,159.127
Date_6814,Place_6814,mb,4.7,10.0,103.861
Date_6815,Place_6815,mb,4.5,34.86,92.852
Date_6816,Place_6816,mww,6.4,32.0,50.485
Date_6817,Place_6817,mww,5.6,100.0,12.566
Date_6818,Place_6818,mb,4.5,106.61,160.128
Date_6819,Place_6819,mb,4.2,10.0,254.759
Date_6820,Place_6820,mb,4.2,205.44,277.778
Date_6821,Place_6821,mb,4.5,107.65,125.545
Date_6822,Place_6822,mb,4.1,24.73,130.66
Date_6823,Place_6823,mww,4.8,10.0,106.085
Date_6824,Place_6824,mb,4.2,7.96,86.736
Date_6825,Place_6825,mb,4.3,49.78,82.955
Date_6826,Place_6826,mb,4.5,19.37,325.594
Date_6827,Place_6827,mww,5.0,197.09,264.322
Date_6828,Place_6828,mb,4.3,93.35,81.176
Date_6829,Place_6829,mwr,4.3,11.85,79.953
Date_6830,Place_6830,mwr,4.0,25.86,52.709
Date_6831,Place_6831,mb,4.4,107.91,155.124
Date_6832,Place_6832,mb,4.7,139.95,77.284
Date_6833,Place_6833,mb,4.3,204.14,267.102
Date_6834,Place_6834,mb,4.3,128.37,254.314
Date_6835,Place_6835,mb,4.3,12.93,97.189
Date_6836,Place_6836,mb,4.6,195.35,245.307
Date_6837,Place_6837,mb,4.3,307.79,252.202
Date_6838,Place_6838,mwr,3.9,24.81,50.374
Date_6839,Place_6839,mb,4.2,62.77,169.358
Date_6840,Place_6840,mb,4.5,19.85,114.314
Date_6841,Place_6841,mb,4.5,154.09,59.603
Date_6842,Place_6842,mb,4.5,29.3,54.488
Date_6843,Place_6843,mb,4.6,10.0,99.969
Date_6844,Place_6844,mb,4.1,10.46,106.085
Date_6845,Place_6845,mb,4.4,181.95,266.769
Date_6846,Place_6846,mb,4.8,14.94,172.138
Date_6847,Place_6847,mww,4.9,11.77,143.448
Date_6848,Place_6848,mb,4.2,227.78,256.316
Date_6849,Place_6849,mwr,4.2,29.59,109.754
Date_6850,Place_6850,mww,5.6,118.73,50.596
Date_6851,Place_6851,mb,4.1,255.96,278.556
Date_6852,Place_6852,ml,4.3,53.21,230.851
Date_6853,Place_6853,mb,4.1,214.28,258.985
Date_6854,Place_6854,mww,5.0,25.59,63.162
Date_6855,Place_6855,mb,4.6,69.88,28.134
Date_6856,Place_6856,mb,4.0,118.04,256.316
Date_6857,Place_6857,mb,4.1,8.51,86.291
Date_6858,Place_6858,mb,4.4,111.2,186.371
Date_6859,Place_6859,mww,4.6,14.84,83.956
Date_6860,Place_6860,mww,5.0,14.81,85.179
Date_6861,Place_6861,mww,5.2,10.0,331.265
Date_6862,Place_6862,mww,5.5,33.12,38.142
Date_6863,Place_6863,mb,4.7,12.34,241.082
Date_6864,Place_6864,mb,4.0,170.93,175.362
Date_6865,Place_6865,mb,4.9,24.86,43.479
Date_6866,Place_6866,mb,4.5,10.0,134.552
Date_6867,Place_6867,mb,4.8,15.18,128.214
Date_6868,Place_6868,mb,4.5,107.1,23.463
Date_6869,Place_6869,mb,4.3,25.1,49.373
Date_6870,Place_6870,mb,4.4,23.71,54.822
Date_6871,Place_6871,mb,4.3,227.89,217.73
Date_6872,Place_6872,mb,4.0,127.48,191.042
Date_6873,Place_6873,mb,4.1,132.23,69.5
Date_6874,Place_6874,mb,4.5,15.75,70.056
Date_6875,Place_6875,mb,4.4,37.32,78.285
Date_6876,Place_6876,mb,4.0,146.15,80.731
Date_6877,Place_6877,mb,4.5,116.89,74.059
Date_6878,Place_6878,mb,4.4,205.71,249.533
Date_6879,Place_6879,mb,4.1,168.46,236.967
Date_6880,Place_6880,mb,4.2,32.52,34.917
Date_6881,Place_6881,mb,4.1,44.24,97.745
Date_6882,Place_6882,mwr,4.2,14.6,101.637
Date_6883,Place_6883,mb,5.1,18.15,108.642
Date_6884,Place_6884,mb,4.8,68.8,45.814
Date_6885,Place_6885,mb,4.1,211.95,255.871
Date_6886,Place_6886,mwr,4.5,12.01,99.19
Date_6887,Place_6887,mb,4.2,22.32,62.717
Date_6888,Place_6888,mb,4.6,26.91,359.621
Date_6889,Place_6889,mwr,4.3,32.69,67.832
Date_6890,Place_6890,mb,4.2,176.48,259.986
Date_6891,Place_6891,mb,4.1,10.0,27.578
Date_6892,Place_6892,mb,4.0,227.59,220.954
Date_6893,Place_6893,mwr,3.9,12.89,103.527
Date_6894,Place_6894,mb,4.3,101.95,90.85
Date_6895,Place_6895,mb,4.4,125.64,214.505
Date_6896,Place_6896,mb,4.3,128.5,88.738
Date_6897,Place_6897,mwr,4.0,22.77,98.19
Date_6898,Place_6898,ml,4.0,13.33,94.854
Date_6899,Place_6899,mww,5.8,12.25,95.187
Date_6900,Place_6900,ml,4.2,29.47,83.511
Date_6901,Place_6901,mww,5.6,12.75,86.736
Date_6902,Place_6902,mb,4.4,106.95,132.328
Date_6903,Place_6903,mb,4.4,40.01,21.906
Date_6904,Place_6904,mb,4.5,13.67,122.654
Date_6905,Place_6905,mww,5.2,20.68,82.177
Date_6906,Place_6906,mww,5.8,10.6,82.733
Date_6907,Place_6907,mb,4.6,14.39,95.076
Date_6908,Place_6908,mww,5.7,11.3,95.632
Date_6909,Place_6909,mb,4.2,9.92,94.631
Date_6910,Place_6910,mwr,4.1,14.88,81.843
Date_6911,Place_6911,mwr,3.9,15.03,76.95
Date_6912,Place_6912,mwr,4.2,16.08,78.841
Date_6913,Place_6913,mb,3.8,24.81,100.414
Date_6914,Place_6914,mb,4.5,229.14,263.766
Date_6915,Place_6915,mb,4.1,130.02,86.514
Date_6916,Place_6916,mwr,4.4,17.1,77.951
Date_6917,Place_6917,mb,4.2,40.33,5.671
Date_6918,Place_6918,mb,4.4,20.42,95.632
Date_6919,Place_6919,mb,4.0,17.62,86.069
Date_6920,Place_6920,mb,4.6,35.27,71.946
Date_6921,Place_6921,mb,4.4,111.28,54.71
Date_6922,Place_6922,mwr,4.1,20.17,77.284
Date_6923,Place_6923,mb,4.8,113.27,28.69
Date_6924,Place_6924,mb,4.2,15.54,217.062
Date_6925,Place_6925,mb,4.9,11.42,176.586
Date_6926,Place_6926,mwr,4.2,13.74,109.754
Date_6927,Place_6927,mwr,4.6,44.29,88.96
Date_6928,Place_6928,mb,4.3,178.77,271.439
Date_6929,Place_6929,ml,4.1,119.27,29.246
Date_6930,Place_6930,mwr,4.3,16.35,92.963
Date_6931,Place_6931,mww,4.8,178.74,269.326
Date_6932,Place_6932,mwr,4.2,15.31,107.419
Date_6933,Place_6933,mwr,4.6,15.96,106.418
Date_6934,Place_6934,mb,4.2,171.06,172.916
Date_6935,Place_6935,mwr,4.1,17.74,63.495
Date_6936,Place_6936,mwr,4.2,13.17,101.414
Date_6937,Place_6937,mb,4.3,257.4,249.755
Date_6938,Place_6938,mb,4.2,15.5,167.69
Date_6939,Place_6939,mb,4.3,187.35,234.41
Date_6940,Place_6940,mb,4.3,20.28,109.421
Date_6941,Place_6941,mb,4.1,26.96,50.93
Date_6942,Place_6942,mwr,4.8,19.12,90.183
Date_6943,Place_6943,mb,4.3,178.2,270.883
Date_6944,Place_6944,mww,4.9,11.44,106.974
Date_6945,Place_6945,mb,4.2,16.96,113.98
Date_6946,Place_6946,mb,4.5,120.21,96.188
Date_6947,Place_6947,mb,4.5,20.6,78.174
Date_6948,Place_6948,mww,5.1,10.22,111.534
Date_6949,Place_6949,mwr,4.5,36.0,36.918
Date_6950,Place_6950,mb,4.0,29.27,41.922
Date_6951,Place_6951,mb,4.0,21.18,49.595
Date_6952,Place_6952,mwr,4.1,10.0,126.101
Date_6953,Place_6953,mb,4.4,96.07,215.617
Date_6954,Place_6954,mb,4.0,161.73,340.494
